calc_id,chapter_slug,chapter_title,tex_file,line_number,context,numbers,classification,check_status,rationale,support_source
calc.reg.1030,reg,Regression Analysis,regression-analysis.tex,2880,\input{generated/workshop-output/exercise-5-25-2},"5, 25, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1031,reg,Regression Analysis,regression-analysis.tex,2889,\input{generated/workshop-output/exercise-5-26-1},"5, 26, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1032,reg,Regression Analysis,regression-analysis.tex,2890,\input{generated/workshop-output/exercise-5-26-2},"5, 26, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1033,reg,Regression Analysis,regression-analysis.tex,2891,\input{generated/workshop-output/exercise-5-26-3},"5, 26, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1034,reg,Regression Analysis,regression-analysis.tex,2892,\input{generated/workshop-output/exercise-5-26-4},"5, 26, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1035,reg,Regression Analysis,regression-analysis.tex,2901,\input{generated/workshop-output/exercise-5-27-1},"5, 27, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1036,reg,Regression Analysis,regression-analysis.tex,2910,\input{generated/workshop-output/exercise-5-28-1},"5, 28, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1037,reg,Regression Analysis,regression-analysis.tex,2919,\input{generated/workshop-output/exercise-5-29-1},"5, 29, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1038,reg,Regression Analysis,regression-analysis.tex,2930,\input{generated/workshop-output/exercise-5-30-1},"5, 30, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1039,reg,Regression Analysis,regression-analysis.tex,2939,\input{generated/workshop-output/exercise-5-31-1},"5, 31, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1040,reg,Regression Analysis,regression-analysis.tex,2940,\input{generated/workshop-output/exercise-5-31-2},"5, 31, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1041,reg,Regression Analysis,regression-analysis.tex,2941,\input{generated/workshop-output/exercise-5-31-3},"5, 31, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1042,reg,Regression Analysis,regression-analysis.tex,2942,\input{generated/workshop-output/exercise-5-31-4},"5, 31, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1043,reg,Regression Analysis,regression-analysis.tex,2953,\input{generated/workshop-output/exercise-5-32-1},"5, 32, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1044,reg,Regression Analysis,regression-analysis.tex,2962,\input{generated/workshop-output/exercise-5-33-1},"5, 33, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1045,reg,Regression Analysis,regression-analysis.tex,2963,\input{generated/workshop-output/exercise-5-33-2},"5, 33, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1046,reg,Regression Analysis,regression-analysis.tex,2972,\input{generated/workshop-output/exercise-5-34-1},"5, 34, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1047,reg,Regression Analysis,regression-analysis.tex,2983,\input{generated/workshop-output/exercise-5-35-1},"5, 35, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1048,reg,Regression Analysis,regression-analysis.tex,2984,\input{generated/workshop-output/exercise-5-35-2},"5, 35, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1049,reg,Regression Analysis,regression-analysis.tex,2985,\input{generated/workshop-output/exercise-5-35-3},"5, 35, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1050,reg,Regression Analysis,regression-analysis.tex,2995,\input{generated/workshop-output/exercise-5-36-1},"5, 36, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1051,reg,Regression Analysis,regression-analysis.tex,2996,\input{generated/workshop-output/exercise-5-36-2},"5, 36, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1052,reg,Regression Analysis,regression-analysis.tex,2997,\input{generated/workshop-output/exercise-5-36-3},"5, 36, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1053,reg,Regression Analysis,regression-analysis.tex,2998,\input{generated/workshop-output/exercise-5-36-4},"5, 36, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1054,reg,Regression Analysis,regression-analysis.tex,2999,\input{generated/workshop-output/exercise-5-36-5},"5, 36, 5",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1055,reg,Regression Analysis,regression-analysis.tex,3000,\input{generated/workshop-output/exercise-5-36-6},"5, 36, 6",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1056,reg,Regression Analysis,regression-analysis.tex,3015,\input{generated/workshop-output-python/exercise-5-1-1},"5, 1, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1057,reg,Regression Analysis,regression-analysis.tex,3024,\input{generated/workshop-output-python/exercise-5-2-1},"5, 2, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1058,reg,Regression Analysis,regression-analysis.tex,3033,\input{generated/workshop-output-python/exercise-5-3-1},"5, 3, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1059,reg,Regression Analysis,regression-analysis.tex,3034,\input{generated/workshop-output-python/exercise-5-3-2},"5, 3, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1060,reg,Regression Analysis,regression-analysis.tex,3035,\input{generated/workshop-output-python/exercise-5-3-3},"5, 3, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1061,reg,Regression Analysis,regression-analysis.tex,3036,\input{generated/workshop-output-python/exercise-5-3-4},"5, 3, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1062,reg,Regression Analysis,regression-analysis.tex,3037,\input{generated/workshop-output-python/exercise-5-3-5},"5, 3, 5",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1063,reg,Regression Analysis,regression-analysis.tex,3038,\input{generated/workshop-output-python/exercise-5-3-6},"5, 3, 6",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1064,reg,Regression Analysis,regression-analysis.tex,3039,\input{generated/workshop-output-python/exercise-5-3-7},"5, 3, 7",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1065,reg,Regression Analysis,regression-analysis.tex,3040,\input{generated/workshop-output-python/exercise-5-3-8},"5, 3, 8",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1066,reg,Regression Analysis,regression-analysis.tex,3049,\input{generated/workshop-output-python/exercise-5-4-1},"5, 4, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1067,reg,Regression Analysis,regression-analysis.tex,3058,\input{generated/workshop-output-python/exercise-5-5-1},"5, 5, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1068,reg,Regression Analysis,regression-analysis.tex,3067,\input{generated/workshop-output-python/exercise-5-6-1},"5, 6, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1069,reg,Regression Analysis,regression-analysis.tex,3068,\input{generated/workshop-output-python/exercise-5-6-2},"5, 6, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1070,reg,Regression Analysis,regression-analysis.tex,3077,\input{generated/workshop-output-python/exercise-5-7-1},"5, 7, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1071,reg,Regression Analysis,regression-analysis.tex,3078,\input{generated/workshop-output-python/exercise-5-7-2},"5, 7, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1072,reg,Regression Analysis,regression-analysis.tex,3079,\input{generated/workshop-output-python/exercise-5-7-3},"5, 7, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1073,reg,Regression Analysis,regression-analysis.tex,3080,\input{generated/workshop-output-python/exercise-5-7-4},"5, 7, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1074,reg,Regression Analysis,regression-analysis.tex,3089,\input{generated/workshop-output-python/exercise-5-8-1},"5, 8, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1075,reg,Regression Analysis,regression-analysis.tex,3098,\input{generated/workshop-output-python/exercise-5-9-1},"5, 9, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1076,reg,Regression Analysis,regression-analysis.tex,3099,\input{generated/workshop-output-python/exercise-5-9-2},"5, 9, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1077,reg,Regression Analysis,regression-analysis.tex,3100,\input{generated/workshop-output-python/exercise-5-9-3},"5, 9, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1078,reg,Regression Analysis,regression-analysis.tex,3109,\input{generated/workshop-output-python/exercise-5-10-1},"5, 10, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1079,reg,Regression Analysis,regression-analysis.tex,3118,\input{generated/workshop-output-python/exercise-5-11-1},"5, 11, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1080,reg,Regression Analysis,regression-analysis.tex,3127,\input{generated/workshop-output-python/exercise-5-12-1},"5, 12, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1081,reg,Regression Analysis,regression-analysis.tex,3136,\input{generated/workshop-output-python/exercise-5-13-1},"5, 13, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1082,reg,Regression Analysis,regression-analysis.tex,3137,\input{generated/workshop-output-python/exercise-5-13-2},"5, 13, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1083,reg,Regression Analysis,regression-analysis.tex,3138,\input{generated/workshop-output-python/exercise-5-13-3},"5, 13, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1084,reg,Regression Analysis,regression-analysis.tex,3147,\input{generated/workshop-output-python/exercise-5-14-1},"5, 14, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1085,reg,Regression Analysis,regression-analysis.tex,3156,\input{generated/workshop-output-python/exercise-5-15-1},"5, 15, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1086,reg,Regression Analysis,regression-analysis.tex,3157,\input{generated/workshop-output-python/exercise-5-15-2},"5, 15, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1087,reg,Regression Analysis,regression-analysis.tex,3166,\input{generated/workshop-output-python/exercise-5-16-1},"5, 16, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1088,reg,Regression Analysis,regression-analysis.tex,3175,\input{generated/workshop-output-python/exercise-5-17-1},"5, 17, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1089,reg,Regression Analysis,regression-analysis.tex,3176,\input{generated/workshop-output-python/exercise-5-17-2},"5, 17, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1090,reg,Regression Analysis,regression-analysis.tex,3185,\input{generated/workshop-output-python/exercise-5-18-1},"5, 18, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1091,reg,Regression Analysis,regression-analysis.tex,3186,\input{generated/workshop-output-python/exercise-5-18-2},"5, 18, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1092,reg,Regression Analysis,regression-analysis.tex,3195,\input{generated/workshop-output-python/exercise-5-19-1},"5, 19, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1093,reg,Regression Analysis,regression-analysis.tex,3196,\input{generated/workshop-output-python/exercise-5-19-2},"5, 19, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1094,reg,Regression Analysis,regression-analysis.tex,3197,\input{generated/workshop-output-python/exercise-5-19-3},"5, 19, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1095,reg,Regression Analysis,regression-analysis.tex,3198,\input{generated/workshop-output-python/exercise-5-19-4},"5, 19, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1096,reg,Regression Analysis,regression-analysis.tex,3199,\input{generated/workshop-output-python/exercise-5-19-5},"5, 19, 5",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1097,reg,Regression Analysis,regression-analysis.tex,3208,\input{generated/workshop-output-python/exercise-5-20-1},"5, 20, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1098,reg,Regression Analysis,regression-analysis.tex,3209,\input{generated/workshop-output-python/exercise-5-20-2},"5, 20, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1099,reg,Regression Analysis,regression-analysis.tex,3210,\input{generated/workshop-output-python/exercise-5-20-3},"5, 20, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1100,reg,Regression Analysis,regression-analysis.tex,3219,\input{generated/workshop-output-python/exercise-5-21-1},"5, 21, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1101,reg,Regression Analysis,regression-analysis.tex,3228,\input{generated/workshop-output-python/exercise-5-22-1},"5, 22, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1102,reg,Regression Analysis,regression-analysis.tex,3229,\input{generated/workshop-output-python/exercise-5-22-2},"5, 22, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1103,reg,Regression Analysis,regression-analysis.tex,3238,\input{generated/workshop-output-python/exercise-5-23-1},"5, 23, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1104,reg,Regression Analysis,regression-analysis.tex,3239,\input{generated/workshop-output-python/exercise-5-23-2},"5, 23, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1105,reg,Regression Analysis,regression-analysis.tex,3240,\input{generated/workshop-output-python/exercise-5-23-3},"5, 23, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1106,reg,Regression Analysis,regression-analysis.tex,3249,\input{generated/workshop-output-python/exercise-5-24-1},"5, 24, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1107,reg,Regression Analysis,regression-analysis.tex,3250,\input{generated/workshop-output-python/exercise-5-24-2},"5, 24, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1108,reg,Regression Analysis,regression-analysis.tex,3259,\input{generated/workshop-output-python/exercise-5-25-1},"5, 25, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1109,reg,Regression Analysis,regression-analysis.tex,3260,\input{generated/workshop-output-python/exercise-5-25-2},"5, 25, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1110,reg,Regression Analysis,regression-analysis.tex,3269,\input{generated/workshop-output-python/exercise-5-26-1},"5, 26, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1111,reg,Regression Analysis,regression-analysis.tex,3270,\input{generated/workshop-output-python/exercise-5-26-2},"5, 26, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1112,reg,Regression Analysis,regression-analysis.tex,3271,\input{generated/workshop-output-python/exercise-5-26-3},"5, 26, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1113,reg,Regression Analysis,regression-analysis.tex,3272,\input{generated/workshop-output-python/exercise-5-26-4},"5, 26, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1114,reg,Regression Analysis,regression-analysis.tex,3281,\input{generated/workshop-output-python/exercise-5-27-1},"5, 27, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1115,reg,Regression Analysis,regression-analysis.tex,3290,\input{generated/workshop-output-python/exercise-5-28-1},"5, 28, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1116,reg,Regression Analysis,regression-analysis.tex,3299,\input{generated/workshop-output-python/exercise-5-29-1},"5, 29, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1117,reg,Regression Analysis,regression-analysis.tex,3308,\input{generated/workshop-output-python/exercise-5-30-1},"5, 30, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1118,reg,Regression Analysis,regression-analysis.tex,3317,\input{generated/workshop-output-python/exercise-5-31-1},"5, 31, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1119,reg,Regression Analysis,regression-analysis.tex,3318,\input{generated/workshop-output-python/exercise-5-31-2},"5, 31, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1120,reg,Regression Analysis,regression-analysis.tex,3319,\input{generated/workshop-output-python/exercise-5-31-3},"5, 31, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1121,reg,Regression Analysis,regression-analysis.tex,3320,\input{generated/workshop-output-python/exercise-5-31-4},"5, 31, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1122,reg,Regression Analysis,regression-analysis.tex,3329,\input{generated/workshop-output-python/exercise-5-32-1},"5, 32, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1123,reg,Regression Analysis,regression-analysis.tex,3338,\input{generated/workshop-output-python/exercise-5-33-1},"5, 33, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1124,reg,Regression Analysis,regression-analysis.tex,3339,\input{generated/workshop-output-python/exercise-5-33-2},"5, 33, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1125,reg,Regression Analysis,regression-analysis.tex,3348,\input{generated/workshop-output-python/exercise-5-34-1},"5, 34, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1126,reg,Regression Analysis,regression-analysis.tex,3357,\input{generated/workshop-output-python/exercise-5-35-1},"5, 35, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1127,reg,Regression Analysis,regression-analysis.tex,3358,\input{generated/workshop-output-python/exercise-5-35-2},"5, 35, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1128,reg,Regression Analysis,regression-analysis.tex,3359,\input{generated/workshop-output-python/exercise-5-35-3},"5, 35, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1129,reg,Regression Analysis,regression-analysis.tex,3368,\input{generated/workshop-output-python/exercise-5-36-1},"5, 36, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1130,reg,Regression Analysis,regression-analysis.tex,3369,\input{generated/workshop-output-python/exercise-5-36-2},"5, 36, 2",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1131,reg,Regression Analysis,regression-analysis.tex,3370,\input{generated/workshop-output-python/exercise-5-36-3},"5, 36, 3",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1132,reg,Regression Analysis,regression-analysis.tex,3371,\input{generated/workshop-output-python/exercise-5-36-4},"5, 36, 4",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1133,reg,Regression Analysis,regression-analysis.tex,3372,\input{generated/workshop-output-python/exercise-5-36-5},"5, 36, 5",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.reg.1134,reg,Regression Analysis,regression-analysis.tex,3373,\input{generated/workshop-output-python/exercise-5-36-6},"5, 36, 6",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/regression-analysis/support.html
calc.gof.1135,gof,Goodness of Fit,goodness-of-fit.tex,71,Imagine opening a book of logarithm tables in the nineteenth century. The first pages are noticeably more worn than the later pages. This curious observation led astronomer and mathematician Simon Newcomb (1835-1909) ...,"1835, 1909, 1881, 1",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/goodness-of-fit/support.html
calc.gof.1136,gof,Goodness of Fit,goodness-of-fit.tex,73,"Newcomb's observation attracted little attention until physicist Frank Benford (1883-1948) independently rediscovered the phenomenon almost fifty years later. Benford collected more than 20,000 observations from diver...","1883, 1948, 20000, 30%, 1, 5%, 9",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/goodness-of-fit/support.html
calc.gof.1137,gof,Goodness of Fit,goodness-of-fit.tex,92,"--- Karl Pearson (1857--1936), \textit{The Grammar of Science} (1900)","1857, 1936, 1900",static_theoretical_or_illustrative,intentional_manual,Line contains numeric content but no compute-signal pattern.,notebooks/support/goodness-of-fit/support.html
calc.gof.1138,gof,Goodness of Fit,goodness-of-fit.tex,104,<= 30 &,30,must_be_checked_against_support_notebook,checked_in_support_output,Numeric token(s) found in chapter support notebook output.,notebooks/support/goodness-of-fit/support.html
calc.gof.1139,gof,Goodness of Fit,goodness-of-fit.tex,112,Number & 9 & 41 & 15 & 4 & 69 \\,"9, 41, 15, 4, 69",must_be_generated_from_support_notebook,migration_required,Dense numeric row detected; strict policy requires generated linkage instead of hard-coded table/prose values.,notebooks/support/goodness-of-fit/support.html
